Data:  2015/11/24
Czas:  1:58:37


liczba pomiarow=1882
czas probkowania=1.00
 cisn  , sila  , sila  , przem , przem , przem , przem , przem ,
5.513,1.686,1.622,-3.863,4.583,4.647,4.464,4.408,
5.969,1.672,1.629,-3.874,4.596,4.661,4.477,4.420,
6.047,1.658,1.517,-3.896,4.621,4.686,4.502,4.446,
5.787,1.667,1.632,-3.905,4.633,4.698,4.514,4.455,
5.661,1.672,1.649,-3.907,4.635,4.699,4.516,4.461,
5.809,1.664,1.681,-3.910,4.639,4.704,4.519,4.462,
5.834,1.658,1.655,-3.924,4.654,4.719,4.533,4.476,
5.772,1.651,1.646,-3.927,4.659,4.724,4.534,4.483,
5.967,1.651,1.623,-3.936,4.670,4.735,4.547,4.494,
5.875,1.646,1.639,-3.949,4.687,4.751,4.563,4.509,
5.735,1.647,1.643,-3.963,4.704,4.768,4.580,4.524,
4.986,1.635,1.640,-3.966,4.706,4.770,4.582,4.526,
4.677,1.623,1.597,-3.966,4.706,4.770,4.582,4.526,
4.929,1.632,1.630,-3.966,4.706,4.770,4.582,4.527,
5.714,1.632,1.625,-3.971,4.713,4.777,4.587,4.532,
5.818,1.636,1.613,-3.993,4.741,4.806,4.615,4.560,
6.056,1.639,1.774,-4.007,4.759,4.824,4.634,4.579,
5.338,1.608,1.417,-4.011,4.762,4.827,4.639,4.581,
5.483,1.634,1.606,-4.013,4.763,4.828,4.639,4.587,
5.703,1.621,1.578,-4.023,4.778,4.842,4.656,4.596,
5.615,1.617,1.578,-4.035,4.796,4.860,4.672,4.613,
5.374,1.614,1.617,-4.038,4.800,4.862,4.673,4.612,
5.558,1.614,1.600,-4.041,4.804,4.867,4.680,4.621,
5.600,1.604,1.571,-4.050,4.817,4.880,4.693,4.631,
5.454,1.601,1.491,-4.061,4.830,4.893,4.704,4.646,
5.204,1.601,1.598,-4.063,4.831,4.895,4.704,4.651,
5.362,1.599,1.622,-4.064,4.832,4.896,4.704,4.650,
5.618,1.593,1.600,-4.074,4.847,4.910,4.721,4.663,
5.664,1.605,1.618,-4.091,4.871,4.935,4.744,4.685,
5.342,1.591,1.603,-4.103,4.884,4.948,4.758,4.696,
4.746,1.599,1.608,-4.104,4.885,4.949,4.758,4.698,
4.872,1.586,1.587,-4.104,4.885,4.949,4.758,4.704,
5.380,1.592,1.612,-4.107,4.889,4.953,4.762,4.704,
5.564,1.585,1.593,-4.125,4.912,4.976,4.782,4.725,
5.362,1.581,1.603,-4.137,4.927,4.991,4.796,4.737,
5.213,1.583,1.611,-4.142,4.935,4.999,4.805,4.747,
5.210,1.584,1.592,-4.144,4.936,5.001,4.806,4.748,
5.341,1.570,1.582,-4.150,4.945,5.010,4.814,4.754,
5.487,1.570,1.580,-4.166,4.965,5.030,4.833,4.776,
5.187,1.576,1.609,-4.173,4.973,5.038,4.840,4.782,
5.241,1.578,1.559,-4.175,4.975,5.040,4.841,4.785,
5.333,1.565,1.582,-4.184,4.986,5.052,4.852,4.796,
5.308,1.564,1.566,-4.197,5.003,5.067,4.866,4.813,
4.855,1.566,1.597,-4.204,5.010,5.072,4.871,4.818,
4.908,1.560,1.565,-4.204,5.010,5.072,4.871,4.816,
5.205,1.561,1.559,-4.208,5.018,5.079,4.877,4.821,
5.475,1.552,1.599,-4.225,5.045,5.102,4.900,4.846,
5.013,1.542,1.572,-4.242,5.067,5.124,4.923,4.865,
4.366,1.542,1.553,-4.244,5.069,5.125,4.931,4.864,
4.078,1.541,1.575,-4.245,5.069,5.125,4.931,4.869,
4.564,1.539,1.543,-4.245,5.069,5.125,4.931,4.866,
5.110,1.537,1.567,-4.252,5.079,5.135,4.937,4.879,
5.232,1.535,1.523,-4.274,5.106,5.162,4.963,4.901,
5.010,1.535,1.558,-4.288,5.121,5.176,4.975,4.913,
4.798,1.530,1.543,-4.291,5.123,5.178,4.977,4.921,
4.989,1.538,1.563,-4.293,5.126,5.181,4.979,4.918,
5.068,1.518,1.539,-4.307,5.144,5.200,4.997,4.939,
4.885,1.507,1.569,-4.321,5.160,5.214,5.010,4.954,
4.653,1.515,1.537,-4.322,5.161,5.216,5.011,4.955,
4.792,1.515,1.555,-4.323,5.163,5.218,5.012,4.955,
4.979,1.500,1.551,-4.336,5.180,5.235,5.031,4.971,
4.911,1.508,1.557,-4.351,5.198,5.252,5.049,4.987,
4.623,1.502,1.549,-4.352,5.200,5.254,5.052,4.990,
4.832,1.503,1.500,-4.355,5.204,5.258,5.054,4.993,
4.789,1.484,1.504,-4.366,5.219,5.272,5.068,5.012,
4.884,1.478,1.536,-4.382,5.240,5.292,5.088,5.027,
4.362,1.484,1.498,-4.390,5.249,5.301,5.096,5.033,
3.850,1.471,1.507,-4.391,5.249,5.301,5.096,5.035,
3.818,1.470,1.498,-4.390,5.249,5.301,5.096,5.036,
4.564,1.478,1.488,-4.393,5.252,5.304,5.099,5.040,
4.783,1.472,1.495,-4.415,5.277,5.328,5.123,5.064,
4.641,1.465,1.485,-4.431,5.297,5.348,5.142,5.083,
4.199,1.465,1.484,-4.436,5.302,5.354,5.146,5.090,
4.193,1.458,1.490,-4.436,5.302,5.354,5.146,5.088,
4.565,1.458,1.507,-4.440,5.308,5.360,5.151,5.090,
4.609,1.447,1.484,-4.457,5.331,5.384,5.174,5.114,
4.375,1.453,1.486,-4.468,5.345,5.398,5.192,5.128,
4.404,1.456,1.513,-4.471,5.349,5.402,5.203,5.133,
4.411,1.439,1.470,-4.478,5.357,5.410,5.208,5.137,
4.393,1.430,1.434,-4.488,5.369,5.421,5.220,5.151,
4.156,1.427,1.466,-4.493,5.376,5.428,5.226,5.159,
4.132,1.431,1.462,-4.494,5.377,5.429,5.226,5.156,
4.371,1.427,1.467,-4.500,5.386,5.438,5.234,5.169,
4.493,1.417,1.462,-4.516,5.406,5.458,5.253,5.186,
4.419,1.421,1.433,-4.532,5.425,5.477,5.263,5.206,
3.716,1.421,1.473,-4.534,5.427,5.480,5.264,5.206,
3.695,1.419,1.440,-4.534,5.427,5.480,5.264,5.206,
3.885,1.422,1.449,-4.534,5.428,5.480,5.264,5.206,
4.374,1.399,1.403,-4.547,5.445,5.497,5.266,5.221,
4.242,1.391,1.462,-4.567,5.470,5.523,5.267,5.251,
3.880,1.388,1.443,-4.575,5.479,5.533,5.267,5.258,
3.794,1.382,1.438,-4.575,5.479,5.534,5.267,5.258,
3.882,1.391,1.434,-4.576,5.480,5.535,5.267,5.260,
4.232,1.384,1.411,-4.588,5.494,5.550,5.268,5.273,
4.215,1.382,1.468,-4.606,5.515,5.572,5.268,5.294,
4.187,1.384,1.414,-4.611,5.523,5.580,5.268,5.301,
4.002,1.379,1.416,-4.617,5.530,5.588,5.268,5.310,
4.096,1.379,1.466,-4.621,5.536,5.594,5.269,5.315,
3.873,1.373,1.426,-4.631,5.547,5.606,5.269,5.324,
3.796,1.370,1.454,-4.633,5.549,5.607,5.269,5.325,
3.909,1.369,1.420,-4.636,5.553,5.611,5.269,5.331,
4.138,1.365,1.434,-4.652,5.570,5.630,5.269,5.346,
4.254,1.360,1.434,-4.670,5.591,5.651,5.270,5.367,
3.645,1.360,1.424,-4.676,5.598,5.660,5.269,5.379,
3.154,1.349,1.414,-4.676,5.599,5.660,5.269,5.377,
3.403,1.356,1.422,-4.676,5.599,5.660,5.269,5.375,
3.974,1.362,1.443,-4.679,5.604,5.665,5.270,5.381,
4.149,1.349,1.450,-4.698,5.626,5.689,5.270,5.403,
4.090,1.363,1.456,-4.711,5.642,5.705,5.270,5.418,
3.815,1.353,1.414,-4.717,5.650,5.713,5.270,5.424,
3.800,1.354,1.436,-4.718,5.652,5.715,5.270,5.427,
4.022,1.348,1.398,-4.728,5.664,5.727,5.270,5.437,
4.120,1.341,1.440,-4.742,5.683,5.746,5.270,5.456,
3.542,1.352,1.422,-4.746,5.687,5.750,5.270,5.461,
3.806,1.345,1.417,-4.746,5.687,5.751,5.270,5.463,
3.941,1.340,1.437,-4.753,5.698,5.760,5.270,5.473,
4.088,1.338,1.419,-4.769,5.718,5.780,5.270,5.489,
3.661,1.335,1.449,-4.775,5.725,5.787,5.270,5.501,
3.711,1.347,1.404,-4.776,5.726,5.788,5.270,5.495,
3.895,1.326,1.452,-4.783,5.737,5.798,5.270,5.507,
3.966,1.324,1.397,-4.796,5.755,5.816,5.270,5.525,
3.821,1.327,1.421,-4.810,5.773,5.834,5.270,5.544,
3.278,1.327,1.436,-4.813,5.775,5.836,5.270,5.543,
3.114,1.320,1.393,-4.813,5.775,5.837,5.270,5.544,
3.572,1.323,1.408,-4.814,5.777,5.838,5.270,5.543,
4.019,1.318,1.415,-4.828,5.794,5.855,5.270,5.562,
3.833,1.324,1.419,-4.844,5.814,5.876,5.270,5.581,
3.781,1.316,1.415,-4.848,5.821,5.883,5.270,5.586,
3.612,1.309,1.410,-4.852,5.827,5.888,5.270,5.594,
3.767,1.307,1.435,-4.855,5.832,5.894,5.270,5.599,
3.933,1.298,1.390,-4.871,5.851,5.914,5.270,5.614,
3.655,1.301,1.418,-4.884,5.866,5.931,5.270,5.632,
3.468,1.307,1.397,-4.885,5.868,5.933,5.270,5.633,
3.686,1.301,1.386,-4.887,5.870,5.936,5.270,5.635,
3.720,1.290,1.370,-4.900,5.885,5.952,5.270,5.650,
3.622,1.289,1.384,-4.912,5.900,5.968,5.270,5.666,
3.491,1.292,1.390,-4.915,5.903,5.971,5.270,5.668,
3.698,1.286,1.394,-4.920,5.910,5.978,5.270,5.676,
3.630,1.281,1.413,-4.931,5.924,5.992,5.270,5.687,
3.708,1.273,1.410,-4.946,5.942,6.010,5.270,5.707,
3.337,1.272,1.398,-4.955,5.952,6.021,5.270,5.713,
3.171,1.272,1.377,-4.955,5.952,6.025,5.270,5.713,
3.204,1.271,1.354,-4.955,5.953,6.025,5.270,5.713,
3.562,1.260,1.368,-4.962,5.963,6.035,5.270,5.726,
3.667,1.256,1.370,-4.981,5.987,6.059,5.270,5.748,
3.465,1.263,1.347,-4.991,6.000,6.072,5.270,5.758,
3.186,1.256,1.339,-4.995,6.006,6.078,5.270,5.761,
3.216,1.254,1.360,-4.997,6.007,6.080,5.270,5.765,
3.518,1.251,1.356,-5.004,6.018,6.090,5.270,5.776,
3.432,1.252,1.378,-5.013,6.028,6.100,5.270,5.786,
3.491,1.247,1.318,-5.021,6.039,6.111,5.270,5.791,
3.458,1.234,1.353,-5.033,6.053,6.126,5.270,5.807,
3.464,1.241,1.366,-5.042,6.066,6.141,5.270,5.821,
3.154,1.238,1.346,-5.051,6.077,6.152,5.270,5.827,
2.733,1.227,1.324,-5.052,6.079,6.153,5.270,5.830,
2.782,1.232,1.356,-5.052,6.079,6.154,5.270,5.831,
3.425,1.230,1.357,-5.058,6.086,6.161,5.270,5.836,
3.400,1.217,1.312,-5.080,6.110,6.185,5.270,5.860,
3.242,1.227,1.329,-5.091,6.126,6.219,5.270,5.876,
2.886,1.208,1.335,-5.096,6.133,6.235,5.270,5.884,
2.910,1.217,1.333,-5.097,6.134,6.236,5.270,5.881,
3.219,1.198,1.345,-5.103,6.142,6.245,5.270,5.890,
3.222,1.206,1.348,-5.119,6.163,6.265,5.270,5.913,
2.990,1.203,1.356,-5.127,6.172,6.275,5.270,5.918,
3.053,1.210,1.342,-5.128,6.174,6.277,5.270,5.918,
3.195,1.200,1.310,-5.136,6.185,6.287,5.270,5.931,
3.074,1.194,1.303,-5.153,6.202,6.304,5.270,5.952,
2.842,1.202,1.352,-5.160,6.208,6.311,5.270,5.957,
2.718,1.200,1.302,-5.160,6.209,6.312,5.270,5.956,
3.188,1.195,1.299,-5.164,6.216,6.318,5.270,5.964,
3.204,1.188,1.326,-5.179,6.237,6.351,5.270,5.983,
3.129,1.187,1.382,-5.194,6.258,6.378,5.270,6.002,
2.543,1.193,1.366,-5.197,6.261,6.381,5.270,6.007,
2.418,1.189,1.294,-5.197,6.261,6.381,5.270,6.002,
2.669,1.184,1.300,-5.197,6.262,6.382,5.270,6.002,
3.151,1.185,1.251,-5.208,6.276,6.397,5.270,6.019,
2.994,1.184,1.311,-5.228,6.300,6.421,5.270,6.043,
2.853,1.170,1.266,-5.236,6.310,6.432,5.270,6.053,
2.601,1.176,1.313,-5.240,6.314,6.436,5.270,6.056,
2.742,1.172,1.301,-5.241,6.316,6.438,5.270,6.060,
3.026,1.170,1.320,-5.257,6.333,6.456,5.270,6.073,
2.940,1.163,1.316,-5.273,6.355,6.479,5.270,6.096,
2.696,1.174,1.314,-5.277,6.360,6.484,5.270,6.099,
2.714,1.160,1.304,-5.281,6.365,6.490,5.270,6.105,
2.833,1.170,1.300,-5.289,6.377,6.502,5.270,6.118,
2.524,1.160,1.246,-5.298,6.388,6.514,5.270,6.127,
2.475,1.174,1.280,-5.299,6.389,6.516,5.270,6.129,
2.637,1.156,1.321,-5.301,6.391,6.517,5.270,6.129,
2.916,1.159,1.329,-5.313,6.406,6.533,5.270,6.146,
2.889,1.159,1.309,-5.331,6.431,6.558,5.270,6.170,
2.647,1.165,1.252,-5.340,6.443,6.571,5.270,6.175,
2.219,1.164,1.232,-5.341,6.444,6.571,5.270,6.179,
2.337,1.160,1.237,-5.341,6.444,6.571,5.270,6.179,
2.744,1.159,1.290,-5.347,6.452,6.579,5.270,6.187,
2.841,1.149,1.247,-5.366,6.474,6.602,5.270,6.208,
2.726,1.154,1.298,-5.376,6.487,6.615,5.270,6.221,
2.551,1.150,1.237,-5.381,6.494,6.622,5.270,6.226,
2.583,1.146,1.311,-5.382,6.496,6.625,5.270,6.230,
2.761,1.142,1.346,-5.389,6.505,6.634,5.270,6.237,
2.859,1.141,1.343,-5.407,6.526,6.655,5.270,6.260,
2.543,1.148,1.277,-5.414,6.536,6.665,5.270,6.265,
2.656,1.148,1.204,-5.417,6.541,6.669,5.270,6.270,
2.637,1.145,1.276,-5.423,6.549,6.678,5.270,6.278,
2.724,1.135,1.265,-5.432,6.561,6.691,5.270,6.291,
2.380,1.139,1.249,-5.438,6.568,6.699,5.270,6.295,
2.616,1.134,1.276,-5.439,6.570,6.701,5.270,6.298,
2.735,1.133,1.278,-5.448,6.581,6.711,5.270,6.309,
2.833,1.131,1.281,-5.463,6.598,6.729,5.270,6.326,
2.567,1.134,1.266,-5.474,6.614,6.745,5.270,6.341,
2.033,1.137,1.242,-5.475,6.616,6.747,5.270,6.342,
1.920,1.130,1.266,-5.475,6.616,6.747,5.270,6.342,
2.451,1.110,1.186,-5.476,6.617,6.748,5.270,6.343,
2.877,1.119,1.248,-5.488,6.632,6.764,5.270,6.361,
2.859,1.126,1.269,-5.508,6.655,6.788,5.270,6.382,
2.564,1.117,1.250,-5.517,6.666,6.799,5.270,6.391,
2.447,1.121,1.273,-5.520,6.669,6.802,5.270,6.394,
2.607,1.132,1.213,-5.523,6.675,6.807,5.270,6.397,
2.691,1.114,1.281,-5.535,6.693,6.826,5.270,6.417,
2.510,1.117,1.282,-5.545,6.706,6.839,5.270,6.427,
2.234,1.116,1.264,-5.546,6.708,6.841,5.270,6.430,
2.495,1.120,1.250,-5.548,6.711,6.844,5.270,6.433,
2.649,1.097,1.249,-5.563,6.729,6.862,5.270,6.451,
2.512,1.106,1.259,-5.577,6.744,6.877,5.270,6.464,
2.302,1.105,1.237,-5.580,6.746,6.880,5.270,6.467,
2.417,1.107,1.278,-5.582,6.749,6.884,5.270,6.470,
2.563,1.112,1.287,-5.596,6.764,6.898,5.270,6.483,
2.546,1.092,1.237,-5.613,6.785,6.919,5.270,6.502,
2.023,1.089,1.231,-5.619,6.793,6.928,5.270,6.512,
1.642,1.095,1.258,-5.619,6.793,6.928,5.270,6.513,
1.814,1.087,1.281,-5.619,6.793,6.928,5.270,6.513,
2.439,1.098,1.243,-5.622,6.797,6.932,5.270,6.515,
2.749,1.086,1.251,-5.642,6.823,6.959,5.270,6.540,
2.527,1.091,1.235,-5.655,6.841,6.977,5.270,6.558,
2.024,1.084,1.260,-5.659,6.845,6.981,5.270,6.561,
2.113,1.090,1.260,-5.659,6.845,6.981,5.270,6.563,
2.489,1.087,1.241,-5.664,6.852,6.989,5.270,6.568,
2.604,1.085,1.264,-5.682,6.875,7.013,5.270,6.594,
2.432,1.091,1.288,-5.692,6.889,7.027,5.270,6.606,
2.234,1.086,1.270,-5.696,6.894,7.032,5.270,6.610,
2.231,1.090,1.273,-5.698,6.895,7.034,5.270,6.612,
2.412,1.087,1.239,-5.704,6.902,7.040,5.270,6.620,
2.445,1.074,1.231,-5.718,6.919,7.057,5.270,6.634,
2.201,1.077,1.249,-5.727,6.931,7.068,5.270,6.643,
2.340,1.077,1.253,-5.729,6.935,7.072,5.270,6.652,
2.376,1.072,1.248,-5.735,6.945,7.082,5.270,6.657,
2.490,1.053,1.258,-5.751,6.964,7.102,5.270,6.676,
2.131,1.062,1.236,-5.759,6.972,7.110,5.270,6.685,
2.166,1.068,1.255,-5.760,6.974,7.111,5.270,6.684,
2.320,1.058,1.249,-5.765,6.980,7.119,5.270,6.691,
2.371,1.050,1.231,-5.778,6.997,7.136,5.270,6.708,
2.157,1.051,1.213,-5.786,7.008,7.148,5.270,6.718,
2.110,1.052,1.247,-5.788,7.012,7.152,5.270,6.719,
2.213,1.048,1.210,-5.794,7.020,7.160,5.270,6.727,
2.226,1.045,1.216,-5.808,7.034,7.174,5.270,6.741,
2.356,1.041,1.237,-5.823,7.051,7.191,5.270,6.759,
1.861,1.048,1.213,-5.829,7.059,7.200,5.270,6.766,
1.830,1.045,1.243,-5.829,7.059,7.200,5.270,6.764,
1.907,1.052,1.243,-5.830,7.060,7.201,5.270,6.765,
2.320,1.030,1.251,-5.840,7.074,7.217,5.270,6.780,
2.133,1.043,1.251,-5.858,7.095,7.238,5.270,6.801,
2.205,1.040,1.229,-5.864,7.104,7.247,5.270,6.806,
2.027,1.037,1.245,-5.870,7.111,7.254,5.270,6.813,
2.082,1.035,1.194,-5.875,7.118,7.262,5.270,6.821,
2.204,1.028,1.221,-5.886,7.134,7.285,5.270,6.838,
2.023,1.028,1.178,-5.895,7.147,7.300,5.270,6.850,
1.769,1.033,1.206,-5.897,7.148,7.302,5.270,6.852,
1.962,1.036,1.238,-5.898,7.150,7.304,5.270,6.851,
2.160,1.028,1.208,-5.910,7.165,7.319,5.270,6.867,
2.089,1.028,1.235,-5.925,7.184,7.338,5.270,6.883,
2.006,1.023,1.218,-5.928,7.188,7.343,5.270,6.890,
2.036,1.022,1.214,-5.932,7.194,7.350,5.270,6.893,
2.192,1.018,1.220,-5.942,7.207,7.364,5.270,6.906,
2.106,1.015,1.230,-5.956,7.227,7.383,5.270,6.924,
1.751,1.011,1.208,-5.966,7.237,7.394,5.270,6.933,
1.084,1.007,1.188,-5.967,7.237,7.394,5.270,6.933,
1.277,1.008,1.196,-5.966,7.237,7.394,5.270,6.933,
1.908,1.013,1.193,-5.969,7.240,7.397,5.270,6.937,
2.270,1.006,1.216,-5.986,7.260,7.418,5.270,6.956,
2.112,1.006,1.199,-6.003,7.283,7.441,5.270,6.977,
1.822,1.010,1.231,-6.009,7.290,7.449,5.270,6.985,
1.784,1.015,1.217,-6.010,7.292,7.451,5.270,6.988,
2.008,1.001,1.165,-6.016,7.300,7.460,5.270,6.993,
2.069,0.999,1.163,-6.033,7.320,7.481,5.270,7.012,
1.796,0.999,1.204,-6.039,7.329,7.490,5.270,7.022,
1.692,0.999,1.204,-6.040,7.331,7.492,5.270,7.023,
2.018,1.004,1.196,-6.045,7.339,7.500,5.270,7.029,
1.896,0.990,1.184,-6.058,7.357,7.519,5.270,7.047,
1.540,0.989,1.166,-6.065,7.365,7.529,5.270,7.054,
1.556,0.988,1.219,-6.066,7.367,7.531,5.270,7.058,
1.762,0.991,1.180,-6.072,7.374,7.538,5.270,7.065,
1.980,0.982,1.160,-6.087,7.393,7.556,5.270,7.080,
1.778,0.982,1.203,-6.102,7.412,7.576,5.270,7.100,
1.345,0.981,1.161,-6.105,7.416,7.581,5.270,7.105,
1.077,0.982,1.191,-6.105,7.416,7.581,5.270,7.103,
1.484,0.975,1.163,-6.105,7.417,7.582,5.270,7.100,
1.897,0.970,1.175,-6.116,7.430,7.595,5.270,7.117,
1.907,0.979,1.161,-6.137,7.455,7.621,5.270,7.136,
1.544,0.974,1.182,-6.147,7.467,7.634,5.270,7.153,
1.279,0.968,1.118,-6.148,7.468,7.636,5.270,7.152,
1.626,1.005,1.209,-6.149,7.471,7.637,5.270,7.156,
1.489,0.960,1.075,-6.158,7.482,7.649,5.270,7.169,
1.605,0.949,1.133,-6.168,7.494,7.661,5.270,7.177,
1.440,0.927,1.101,-6.176,7.506,7.673,5.270,7.191,
1.502,0.935,1.066,-6.184,7.517,7.685,5.270,7.200,
1.440,0.966,1.018,-6.196,7.532,7.700,5.270,7.216,
1.119,0.976,1.021,-6.203,7.541,7.709,5.270,7.224,
1.045,0.940,1.209,-6.204,7.542,7.710,5.270,7.224,
0.769,0.931,1.306,-6.205,7.542,7.711,5.270,7.224,
1.314,0.910,0.906,-6.216,7.554,7.723,5.270,7.235,
1.350,0.914,1.222,-6.238,7.577,7.746,5.270,7.257,
1.046,0.920,1.235,-6.247,7.588,7.758,5.270,7.269,
1.021,0.932,1.112,-6.250,7.591,7.762,5.270,7.270,
1.065,0.931,1.122,-6.252,7.593,7.764,5.270,7.274,
1.416,0.923,1.105,-6.259,7.604,7.776,5.270,7.285,
1.249,0.915,1.095,-6.278,7.627,7.798,5.270,7.307,
1.063,0.924,1.102,-6.288,7.637,7.809,5.270,7.318,
0.888,0.910,1.091,-6.292,7.642,7.815,5.270,7.321,
0.864,0.916,1.082,-6.294,7.645,7.817,5.270,7.324,
1.016,0.908,1.071,-6.300,7.653,7.825,5.270,7.330,
0.980,0.906,1.072,-6.311,7.667,7.840,5.270,7.346,
0.973,0.900,1.076,-6.319,7.678,7.851,5.270,7.355,
0.973,0.908,1.052,-6.327,7.689,7.863,5.270,7.364,
0.948,0.911,1.105,-6.338,7.704,7.878,5.270,7.380,
0.585,0.905,1.088,-6.348,7.714,7.889,5.270,7.390,
0.013,0.902,1.061,-6.348,7.715,7.890,5.270,7.390,
0.084,0.900,1.037,-6.348,7.715,7.890,5.270,7.390,
0.666,0.900,1.081,-6.349,7.717,7.891,5.270,7.391,
1.036,0.900,1.064,-6.362,7.734,7.909,5.270,7.407,
1.033,0.899,1.072,-6.383,7.760,7.937,5.270,7.432,
0.570,0.898,1.058,-6.392,7.770,7.948,5.270,7.444,
0.555,0.899,1.043,-6.394,7.773,7.951,5.270,7.447,
0.728,0.890,1.050,-6.401,7.782,7.959,5.270,7.454,
0.790,0.897,1.052,-6.411,7.797,7.976,5.270,7.468,
0.360,0.898,1.035,-6.417,7.805,7.983,5.270,7.472,
0.399,0.897,1.025,-6.417,7.805,7.984,5.270,7.478,
0.622,0.893,1.046,-6.421,7.809,7.988,5.270,7.481,
0.736,0.889,1.021,-6.437,7.829,8.008,5.270,7.498,
0.527,0.882,1.031,-6.448,7.843,8.023,5.270,7.513,
0.527,0.887,0.997,-6.451,7.847,8.028,5.270,7.516,
0.576,0.884,1.001,-6.456,7.854,8.035,5.270,7.522,
0.555,0.880,1.018,-6.465,7.865,8.048,5.270,7.534,
0.642,0.870,1.006,-6.481,7.886,8.068,5.270,7.556,
0.220,0.876,1.008,-6.489,7.895,8.078,5.270,7.567,
-0.032,0.872,1.021,-6.490,7.895,8.079,5.270,7.565,
0.126,0.872,1.022,-6.490,7.897,8.080,5.270,7.566,
0.589,0.866,1.015,-6.500,7.910,8.093,5.270,7.577,
0.456,0.867,1.008,-6.515,7.929,8.113,5.270,7.597,
0.393,0.861,0.992,-6.522,7.938,8.123,5.270,7.603,
0.055,0.862,0.994,-6.526,7.943,8.128,5.270,7.611,
0.286,0.859,0.999,-6.527,7.945,8.131,5.270,7.611,
0.464,0.861,0.971,-6.538,7.959,8.145,5.270,7.626,
0.467,0.858,0.986,-6.554,7.980,8.167,5.270,7.643,
0.189,0.864,1.014,-6.559,7.987,8.174,5.270,7.652,
0.236,0.861,0.980,-6.562,7.991,8.179,5.270,7.657,
0.266,0.861,1.033,-6.569,8.000,8.188,5.270,7.664,
0.313,0.855,0.996,-6.580,8.013,8.202,5.270,7.676,
0.168,0.857,1.033,-6.583,8.018,8.207,5.270,7.683,
0.111,0.861,0.993,-6.586,8.022,8.211,5.270,7.686,
0.358,0.854,1.007,-6.596,8.034,8.224,5.270,7.699,
0.398,0.848,0.993,-6.612,8.053,8.243,5.270,7.715,
0.203,0.854,0.982,-6.623,8.067,8.259,5.270,7.728,
-0.212,0.848,0.978,-6.625,8.069,8.261,5.270,7.730,
-0.141,0.851,0.981,-6.625,8.069,8.262,5.270,7.730,
0.212,0.852,1.010,-6.629,8.075,8.268,5.270,7.735,
0.366,0.840,0.973,-6.644,8.095,8.289,5.270,7.755,
0.226,0.850,0.997,-6.656,8.110,8.304,5.270,7.768,
0.063,0.845,0.978,-6.663,8.119,8.313,5.270,7.779,
0.052,0.840,0.987,-6.665,8.123,8.317,5.270,7.780,
0.238,0.839,0.962,-6.673,8.131,8.326,5.270,7.791,
0.277,0.836,0.984,-6.688,8.149,8.345,5.270,7.807,
-0.096,0.845,1.016,-6.696,8.160,8.356,5.270,7.817,
-0.017,0.839,0.981,-6.698,8.164,8.360,5.270,7.822,
0.082,0.838,0.922,-6.705,8.174,8.370,5.270,7.831,
0.043,0.847,0.798,-6.716,8.186,8.382,5.270,7.842,
-0.325,0.823,0.991,-6.721,8.193,8.389,5.270,7.849,
-0.268,0.834,0.948,-6.722,8.194,8.389,5.270,7.849,
0.063,0.838,0.957,-6.726,8.200,8.395,5.270,7.855,
0.266,0.826,0.937,-6.742,8.220,8.415,5.270,7.872,
0.128,0.828,0.969,-6.758,8.242,8.437,5.270,7.893,
-0.192,0.827,0.956,-6.763,8.247,8.443,5.270,7.899,
-0.497,0.827,0.977,-6.762,8.247,8.444,5.270,7.902,
-0.153,0.825,0.938,-6.764,8.249,8.445,5.270,7.899,
0.155,0.827,0.962,-6.775,8.263,8.460,5.270,7.918,
0.029,0.818,0.952,-6.792,8.283,8.480,5.270,7.936,
-0.115,0.825,0.985,-6.797,8.291,8.488,5.270,7.944,
-0.289,0.829,0.948,-6.801,8.296,8.494,5.270,7.946,
-0.131,0.822,0.948,-6.805,8.302,8.499,5.270,7.952,
-0.043,0.824,0.964,-6.818,8.319,8.517,5.270,7.967,
-0.097,0.822,0.954,-6.832,8.336,8.534,5.270,7.984,
-0.337,0.823,0.943,-6.835,8.339,8.537,5.270,7.987,
-0.134,0.820,0.944,-6.837,8.342,8.541,5.270,7.990,
-0.109,0.819,0.964,-6.844,8.354,8.553,5.270,8.002,
-0.106,0.813,0.956,-6.858,8.369,8.569,5.270,8.016,
-0.417,0.813,0.927,-6.861,8.372,8.572,5.270,8.020,
-0.162,0.818,0.971,-6.864,8.376,8.575,5.270,8.023,
-0.081,0.810,0.944,-6.872,8.388,8.588,5.270,8.035,
0.076,0.815,0.947,-6.886,8.408,8.608,5.270,8.055,
-0.315,0.813,0.940,-6.899,8.422,8.622,5.270,8.066,
-0.719,0.812,0.982,-6.902,8.423,8.624,5.270,8.066,
-0.686,0.812,0.919,-6.902,8.423,8.624,5.270,8.070,
-0.150,0.810,0.935,-6.906,8.430,8.630,5.270,8.073,
-0.019,0.802,0.954,-6.923,8.452,8.652,5.270,8.093,
-0.257,0.812,0.961,-6.933,8.465,8.665,5.270,8.108,
-0.283,0.809,0.930,-6.937,8.471,8.672,5.270,8.109,
-0.410,0.817,0.933,-6.938,8.473,8.674,5.270,8.112,
-0.117,0.801,0.920,-6.945,8.481,8.683,5.270,8.117,
-0.038,0.809,0.920,-6.968,8.502,8.705,5.270,8.142,
-0.297,0.808,0.910,-6.980,8.515,8.720,5.270,8.155,
